"TXNAME","GENEID"
"ENST00000483936","ENSG00000142657"
"ENST00000465632","ENSG00000142657"
"ENST00000460189","ENSG00000142657"
"ENST00000493288","ENSG00000142657"
"ENST00000498356","ENSG00000142657"
"ENST00000496718","ENSG00000142657"
"ENST00000400900","ENSG00000251503"
"ENST00000470413","ENSG00000251503"
"ENST00000309048","ENSG00000175279"
"ENST00000602787","ENSG00000251503"
"ENST00000602486","ENSG00000175279"
"ENST00000477755","ENSG00000175279"
"ENST00000602296","ENSG00000251503"
"ENST00000462462","ENSG00000175279"
"ENST00000465026","ENSG00000251503"
"ENST00000464507","ENSG00000175279"
"ENST00000377049","ENSG00000241563"
"ENST00000424487","ENSG00000203469"
"ENST00000472851","ENSG00000142655"
"ENST00000356607","ENSG00000142655"
"ENST00000491661","ENSG00000142655"
"ENST00000492696","ENSG00000142655"
"ENST00000461850","ENSG00000243267"
"ENST00000606802","ENSG00000272078"
"ENST00000450782","ENSG00000225158"
"ENST00000473118","ENSG00000120948"
"ENST00000240185","ENSG00000120948"
"ENST00000639083","ENSG00000120948"
"ENST00000639599","ENSG00000120948"
"ENST00000629725","ENSG00000120948"
"ENST00000439080","ENSG00000120948"
"ENST00000613864","ENSG00000120948"
"ENST00000476201","ENSG00000120948"
"ENST00000472476","ENSG00000120948"
"ENST00000614757","ENSG00000277726"
"ENST00000621715","ENSG00000120948"
"ENST00000315091","ENSG00000120948"
"ENST00000473869","ENSG00000120948"
"ENST00000638264","ENSG00000120948"
"ENST00000649624","ENSG00000120948"
"ENST00000616545","ENSG00000120948"
"ENST00000621790","ENSG00000120948"
"ENST00000622057","ENSG00000120948"
"ENST00000617172","ENSG00000120948"
"ENST00000618606","ENSG00000120948"
"ENST00000611963","ENSG00000120948"
"ENST00000620632","ENSG00000120948"
"ENST00000619555","ENSG00000120948"
"ENST00000610369","ENSG00000120948"
"ENST00000614494","ENSG00000120948"
"ENST00000611136","ENSG00000277726"
"ENST00000477447","ENSG00000120948"
"ENST00000612542","ENSG00000277726"
"ENST00000620505","ENSG00000120948"
"ENST00000621573","ENSG00000120948"
"ENST00000611008","ENSG00000120948"
"ENST00000613177","ENSG00000120948"
"ENST00000496840","ENSG00000120948"
"ENST00000622108","ENSG00000277726"
"ENST00000617757","ENSG00000120948"
"ENST00000480464","ENSG00000120948"
"ENST00000620028","ENSG00000277726"
"ENST00000607145","ENSG00000271895"
"ENST00000612387","ENSG00000271895"
"ENST00000452378","ENSG00000226849"
"ENST00000447600","ENSG00000230337"
"ENST00000435388","ENSG00000230337"
"ENST00000445982","ENSG00000225602"
"ENST00000420480","ENSG00000225602"
"ENST00000517277","ENSG00000253086"
"ENST00000376819","ENSG00000171819"
"ENST00000476934","ENSG00000171819"
"ENST00000384720","ENSG00000207451"
"ENST00000448289","ENSG00000238173"
"ENST00000376810","ENSG00000120942"
"ENST00000376804","ENSG00000120942"
"ENST00000486588","ENSG00000120942"
"ENST00000483738","ENSG00000120942"
"ENST00000294484","ENSG00000204624"
"ENST00000423056","ENSG00000204624"
"ENST00000304391","ENSG00000204624"
"ENST00000453135","ENSG00000235643"
"ENST00000642131","ENSG00000284708"
"ENST00000251546","ENSG00000132879"
"ENST00000425796","ENSG00000132879"
"ENST00000376770","ENSG00000132879"
"ENST00000251547","ENSG00000132879"
"ENST00000376768","ENSG00000132879"
"ENST00000376760","ENSG00000132879"
"ENST00000376762","ENSG00000132879"
"ENST00000475435","ENSG00000132879"
"ENST00000471895","ENSG00000132879"
"ENST00000376753","ENSG00000116663"
"ENST00000474239","ENSG00000116663"
"ENST00000449067","ENSG00000116663"
"ENST00000294485","ENSG00000162490"
"ENST00000376637","ENSG00000177674"
"ENST00000476512","ENSG00000177674"
"ENST00000400895","ENSG00000177674"
"ENST00000494437","ENSG00000177674"
"ENST00000314340","ENSG00000177674"
"ENST00000491346","ENSG00000177674"
"ENST00000376629","ENSG00000177674"
"ENST00000376627","ENSG00000177674"
"ENST00000452018","ENSG00000177674"
"ENST00000510878","ENSG00000177674"
"ENST00000476309","ENSG00000177674"
"ENST00000514733","ENSG00000177674"
"ENST00000513739","ENSG00000177674"
"ENST00000471765","ENSG00000177674"
"ENST00000433342","ENSG00000215910"
"ENST00000484153","ENSG00000215910"
"ENST00000312793","ENSG00000215910"
"ENST00000444493","ENSG00000215910"
"ENST00000449278","ENSG00000215910"
"ENST00000475041","ENSG00000215910"
"ENST00000482358","ENSG00000215910"
"ENST00000312413","ENSG00000011021"
"ENST00000346436","ENSG00000011021"
"ENST00000376497","ENSG00000011021"
"ENST00000400892","ENSG00000011021"
"ENST00000376496","ENSG00000011021"
"ENST00000376490","ENSG00000011021"
"ENST00000376491","ENSG00000011021"
"ENST00000376492","ENSG00000011021"
"ENST00000494028","ENSG00000011021"
"ENST00000446542","ENSG00000011021"
"ENST00000622391","ENSG00000276470"
"ENST00000618496","ENSG00000278852"
"ENST00000617059","ENSG00000275915"
"ENST00000438808","ENSG00000224904"
"ENST00000661075","ENSG00000285646"
"ENST00000650448","ENSG00000285646"
"ENST00000649268","ENSG00000285646"
"ENST00000666735","ENSG00000285646"
"ENST00000362477","ENSG00000199347"
"ENST00000658167","ENSG00000285646"
"ENST00000660618","ENSG00000285646"
"ENST00000485046","ENSG00000083444"
"ENST00000449038","ENSG00000083444"
"ENST00000196061","ENSG00000083444"
"ENST00000358133","ENSG00000083444"
"ENST00000429000","ENSG00000083444"
"ENST00000465920","ENSG00000083444"
"ENST00000491536","ENSG00000083444"
"ENST00000470133","ENSG00000083444"
"ENST00000481933","ENSG00000083444"
"ENST00000444836","ENSG00000116688"
"ENST00000490079","ENSG00000116688"
"ENST00000235329","ENSG00000116688"
"ENST00000484391","ENSG00000116688"
"ENST00000497302","ENSG00000116688"
"ENST00000412236","ENSG00000116688"
"ENST00000478749","ENSG00000116691"
"ENST00000235332","ENSG00000116691"
"ENST00000466860","ENSG00000116691"
"ENST00000498685","ENSG00000116691"
"ENST00000492256","ENSG00000116691"
"ENST00000460823","ENSG00000116691"
"ENST00000618194","ENSG00000276869"
"ENST00000478299","ENSG00000116691"
"ENST00000263932","ENSG00000120949"
"ENST00000417814","ENSG00000120949"
"ENST00000514649","ENSG00000120949"
"ENST00000413146","ENSG00000120949"
"ENST00000479933","ENSG00000120949"
"ENST00000622420","ENSG00000283789"
"ENST00000376259","ENSG00000028137"
"ENST00000536782","ENSG00000028137"
"ENST00000492361","ENSG00000028137"
"ENST00000584158","ENSG00000263676"
"ENST00000489921","ENSG00000028137"
"ENST00000620676","ENSG00000048707"
"ENST00000613099","ENSG00000048707"
"ENST00000476169","ENSG00000048707"
"ENST00000489961","ENSG00000048707"
"ENST00000011700","ENSG00000048707"
"ENST00000646917","ENSG00000048707"
"ENST00000460333","ENSG00000048707"
"ENST00000487188","ENSG00000048707"
"ENST00000643711","ENSG00000048707"
"ENST00000469054","ENSG00000048707"
"ENST00000646411","ENSG00000048707"
"ENST00000543710","ENSG00000048707"
"ENST00000645371","ENSG00000048707"
"ENST00000466732","ENSG00000048707"
"ENST00000476045","ENSG00000048707"
"ENST00000481484","ENSG00000048707"
"ENST00000543766","ENSG00000048707"
"ENST00000645148","ENSG00000048707"
"ENST00000647414","ENSG00000048707"
"ENST00000473099","ENSG00000048707"
"ENST00000459326","ENSG00000239149"
"ENST00000416696","ENSG00000229484"
"ENST00000376221","ENSG00000204518"
"ENST00000436879","ENSG00000226166"
"ENST00000359318","ENSG00000188984"
"ENST00000620146","ENSG00000188984"
"ENST00000614859","ENSG00000157330"
"ENST00000474179","ENSG00000157330"
"ENST00000376210","ENSG00000157330"
"ENST00000357726","ENSG00000116726"
"ENST00000332296","ENSG00000116721"
"ENST00000400814","ENSG00000116721"
"ENST00000240189","ENSG00000120952"
"ENST00000616979","ENSG00000204510"
"ENST00000330881","ENSG00000204510"
"ENST00000384703","ENSG00000207434"
"ENST00000418187","ENSG00000234064"
"ENST00000610289","ENSG00000274178"
"ENST00000617807","ENSG00000277058"
"ENST00000614839","ENSG00000229571"
"ENST00000619661","ENSG00000229571"
"ENST00000448180","ENSG00000229978"
"ENST00000434606","ENSG00000229978"
"ENST00000415919","ENSG00000204505"
"ENST00000504262","ENSG00000250894"
"ENST00000622421","ENSG00000270601"
"ENST00000437300","ENSG00000237700"
"ENST00000376152","ENSG00000204501"
"ENST00000432559","ENSG00000228229"
"ENST00000376098","ENSG00000204479"
"ENST00000316412","ENSG00000204478"
"ENST00000602960","ENSG00000204478"
"ENST00000563570","ENSG00000259961"
"ENST00000401091","ENSG00000215909"
"ENST00000294489","ENSG00000162493"
"ENST00000617617","ENSG00000162493"
"ENST00000376057","ENSG00000162493"
"ENST00000621990","ENSG00000162493"
"ENST00000506205","ENSG00000162493"
"ENST00000510906","ENSG00000162493"
"ENST00000509009","ENSG00000162493"
"ENST00000376061","ENSG00000162493"
"ENST00000513143","ENSG00000162493"
"ENST00000487038","ENSG00000162493"
"ENST00000475043","ENSG00000162493"
"ENST00000488631","ENSG00000162493"
"ENST00000484063","ENSG00000116731"
"ENST00000376048","ENSG00000116731"
"ENST00000311066","ENSG00000116731"
"ENST00000235372","ENSG00000116731"
"ENST00000491134","ENSG00000116731"
"ENST00000502727","ENSG00000116731"
"ENST00000502724","ENSG00000116731"
"ENST00000413440","ENSG00000116731"
"ENST00000343137","ENSG00000116731"
"ENST00000491815","ENSG00000116731"
"ENST00000503842","ENSG00000116731"
"ENST00000407521","ENSG00000116731"
"ENST00000505823","ENSG00000116731"
"ENST00000487453","ENSG00000116731"
"ENST00000636564","ENSG00000189337"
"ENST00000636203","ENSG00000189337"
"ENST00000376030","ENSG00000189337"
"ENST00000491547","ENSG00000189337"
"ENST00000503743","ENSG00000189337"
"ENST00000361144","ENSG00000189337"
"ENST00000376028","ENSG00000189337"
"ENST00000400798","ENSG00000189337"
"ENST00000400797","ENSG00000189337"
"ENST00000428417","ENSG00000171729"
"ENST00000376014","ENSG00000171729"
"ENST00000451326","ENSG00000171729"
"ENST00000400796","ENSG00000171729"
"ENST00000376008","ENSG00000171729"
"ENST00000434578","ENSG00000171729"
"ENST00000612442","ENSG00000278480"
"ENST00000358897","ENSG00000142621"
"ENST00000433640","ENSG00000142621"
"ENST00000375998","ENSG00000142621"
"ENST00000462113","ENSG00000142621"
"ENST00000375996","ENSG00000142621"
"ENST00000375997","ENSG00000142621"
"ENST00000524761","ENSG00000142621"
"ENST00000375995","ENSG00000142621"
"ENST00000483694","ENSG00000142621"
"ENST00000459961","ENSG00000142621"
"ENST00000472131","ENSG00000142621"
"ENST00000471347","ENSG00000142621"
"ENST00000444385","ENSG00000142621"
"ENST00000529606","ENSG00000142621"
"ENST00000314668","ENSG00000142621"
"ENST00000532408","ENSG00000142621"
"ENST00000483120","ENSG00000142621"
"ENST00000481324","ENSG00000142621"
"ENST00000477846","ENSG00000142621"
"ENST00000495195","ENSG00000142621"
"ENST00000472086","ENSG00000142621"
"ENST00000472449","ENSG00000142621"
"ENST00000375980","ENSG00000142634"
"ENST00000445566","ENSG00000142634"
"ENST00000375949","ENSG00000162438"
"ENST00000375943","ENSG00000162438"
"ENST00000476813","ENSG00000162438"
"ENST00000483406","ENSG00000162438"
"ENST00000459653","ENSG00000142615"
"ENST00000359621","ENSG00000142615"
"ENST00000497590","ENSG00000142615"
"ENST00000494280","ENSG00000215704"
"ENST00000375910","ENSG00000215704"
"ENST00000422901","ENSG00000215704"
"ENST00000488764","ENSG00000215704"
"ENST00000375838","ENSG00000116138"
"ENST00000616884","ENSG00000116138"
"ENST00000475133","ENSG00000116138"
"ENST00000375849","ENSG00000116138"
"ENST00000375847","ENSG00000116138"
"ENST00000516057","ENSG00000251866"
"ENST00000483270","ENSG00000116138"
"ENST00000472665","ENSG00000116138"
"ENST00000479655","ENSG00000116138"
"ENST00000490811","ENSG00000116138"
"ENST00000495523","ENSG00000116138"
"ENST00000454346","ENSG00000235084"
"ENST00000480945","ENSG00000197312"
"ENST00000486680","ENSG00000197312"
"ENST00000546927","ENSG00000197312"
"ENST00000320153","ENSG00000197312"
"ENST00000483899","ENSG00000197312"
"ENST00000548451","ENSG00000197312"
"ENST00000345034","ENSG00000215695"
"ENST00000375799","ENSG00000116786"
"ENST00000375793","ENSG00000116786"
"ENST00000462455","ENSG00000116786"
"ENST00000642363","ENSG00000116786"
"ENST00000477849","ENSG00000116786"
"ENST00000294454","ENSG00000162461"
"ENST00000489568","ENSG00000162461"
"ENST00000465495","ENSG00000162461"
"ENST00000375782","ENSG00000162460"
"ENST00000465575","ENSG00000162460"
"ENST00000496928","ENSG00000162458"
"ENST00000508310","ENSG00000162458"
"ENST00000510393","ENSG00000162458"
"ENST00000430076","ENSG00000162458"
"ENST00000375771","ENSG00000162458"
"ENST00000510929","ENSG00000162458"
"ENST00000502638","ENSG00000162458"
"ENST00000483633","ENSG00000162458"
"ENST00000502739","ENSG00000162458"
"ENST00000375766","ENSG00000162458"
"ENST00000431771","ENSG00000162458"
"ENST00000441801","ENSG00000162458"
"ENST00000332305","ENSG00000162458"
"ENST00000514156","ENSG00000162458"
"ENST00000509138","ENSG00000162458"
"ENST00000431782","ENSG00000224321"
"ENST00000321418","ENSG00000178715"
"ENST00000375759","ENSG00000065526"
"ENST00000471538","ENSG00000065526"
"ENST00000438066","ENSG00000065526"
"ENST00000442985","ENSG00000065526"
"ENST00000487496","ENSG00000065526"
"ENST00000416882","ENSG00000234607"
"ENST00000424379","ENSG00000231353"
"ENST00000505954","ENSG00000224966"
"ENST00000329454","ENSG00000183888"
"ENST00000464764","ENSG00000186510"
"ENST00000477360","ENSG00000186510"
"ENST00000375692","ENSG00000186510"
"ENST00000495784","ENSG00000186510"
"ENST00000439316","ENSG00000186510"
"ENST00000331433","ENSG00000186510"
"ENST00000491433","ENSG00000186510"
"ENST00000619181","ENSG00000184908"
"ENST00000375679","ENSG00000184908"
"ENST00000375667","ENSG00000184908"
"ENST00000431772","ENSG00000184908"
"ENST00000424774","ENSG00000227959"
"ENST00000426353","ENSG00000224621"
"ENST00000457809","ENSG00000234166"
"ENST00000475078","ENSG00000055070"
"ENST00000471507","ENSG00000055070"
"ENST00000401089","ENSG00000055070"
"ENST00000486763","ENSG00000055070"
"ENST00000401088","ENSG00000055070"
"ENST00000476423","ENSG00000055070"
"ENST00000475554","ENSG00000055070"
"ENST00000472351","ENSG00000055070"
"ENST00000492354","ENSG00000055070"
"ENST00000472461","ENSG00000055070"
"ENST00000504551","ENSG00000157191"
"ENST00000457722","ENSG00000157191"
"ENST00000337132","ENSG00000157191"
"ENST00000486390","ENSG00000157191"
"ENST00000443980","ENSG00000157191"
"ENST00000504858","ENSG00000157191"
"ENST00000508680","ENSG00000157191"
"ENST00000492095","ENSG00000157191"
"ENST00000459640","ENSG00000157191"
"ENST00000496239","ENSG00000157191"
"ENST00000513161","ENSG00000157191"
"ENST00000509727","ENSG00000157191"
"ENST00000457898","ENSG00000226029"
"ENST00000562878","ENSG00000261135"
"ENST00000648419","ENSG00000285853"
"ENST00000452795","ENSG00000224174"
"ENST00000607700","ENSG00000271732"
"ENST00000457982","ENSG00000186301"
"ENST00000633763","ENSG00000282143"
"ENST00000624517","ENSG00000279151"
"ENST00000466256","ENSG00000058453"
"ENST00000633627","ENSG00000227684"
"ENST00000384659","ENSG00000207389"
"ENST00000457096","ENSG00000227684"
"ENST00000414128","ENSG00000230239"
"ENST00000438002","ENSG00000228549"
"ENST00000619677","ENSG00000228549"
"ENST00000668460","ENSG00000228549"
"ENST00000662795","ENSG00000228549"
"ENST00000451828","ENSG00000228549"
"ENST00000660907","ENSG00000228549"
"ENST00000453554","ENSG00000228549"
"ENST00000666785","ENSG00000228549"
"ENST00000457856","ENSG00000228549"
"ENST00000658705","ENSG00000228549"
"ENST00000362684","ENSG00000277234"
"ENST00000453917","ENSG00000235241"
"ENST00000384278","ENSG00000207005"
"ENST00000375541","ENSG00000058453"
"ENST00000445545","ENSG00000058453"
"ENST00000467938","ENSG00000058453"
"ENST00000492631","ENSG00000058453"
"ENST00000467715","ENSG00000058453"
"ENST00000494191","ENSG00000058453"
"ENST00000486318","ENSG00000058453"
"ENST00000498688","ENSG00000058453"
"ENST00000477773","ENSG00000058453"
"ENST00000497654","ENSG00000058453"
"ENST00000465021","ENSG00000058453"
"ENST00000465291","ENSG00000058453"
"ENST00000654887","ENSG00000286898"
"ENST00000446261","ENSG00000226526"
"ENST00000412427","ENSG00000204362"
"ENST00000634972","ENSG00000204362"
"ENST00000375471","ENSG00000142623"
"ENST00000483501","ENSG00000142623"
"ENST00000648847","ENSG00000142623"
"ENST00000460293","ENSG00000142623"
"ENST00000375460","ENSG00000142619"
"ENST00000582732","ENSG00000266634"
"ENST00000375453","ENSG00000159339"
"ENST00000375448","ENSG00000159339"
"ENST00000468945","ENSG00000159339"
"ENST00000487048","ENSG00000159339"
"ENST00000467001","ENSG00000159339"
"ENST00000619609","ENSG00000276747"
"ENST00000439577","ENSG00000227751"
"ENST00000361221","ENSG00000074964"
"ENST00000375415","ENSG00000074964"
"ENST00000482892","ENSG00000074964"
"ENST00000469726","ENSG00000074964"
"ENST00000375408","ENSG00000074964"
"ENST00000167825","ENSG00000074964"
"ENST00000482359","ENSG00000074964"
"ENST00000466782","ENSG00000074964"
"ENST00000495593","ENSG00000074964"
"ENST00000669051","ENSG00000236648"
"ENST00000670395","ENSG00000236648"
"ENST00000653706","ENSG00000236648"
"ENST00000430540","ENSG00000236648"
"ENST00000375406","ENSG00000117148"
"ENST00000617065","ENSG00000117148"
"ENST00000641892","ENSG00000284653"
"ENST00000569711","ENSG00000261781"
"ENST00000251296","ENSG00000117154"
"ENST00000624418","ENSG00000280222"
"ENST00000412684","ENSG00000117154"
"ENST00000497331","ENSG00000117154"
"ENST00000473951","ENSG00000117154"
"ENST00000420211","ENSG00000225387"
"ENST00000400664","ENSG00000179023"
"ENST00000596113","ENSG00000235282"
"ENST00000450125","ENSG00000225478"
"ENST00000420770","ENSG00000009709"
"ENST00000375375","ENSG00000009709"
"ENST00000400661","ENSG00000009709"
"ENST00000437898","ENSG00000230424"
"ENST00000330263","ENSG00000053372"
"ENST00000493700","ENSG00000053372"
"ENST00000479559","ENSG00000053372"
"ENST00000604801","ENSG00000270728"
"ENST00000375153","ENSG00000040487"
"ENST00000375155","ENSG00000040487"
"ENST00000469076","ENSG00000040487"
"ENST00000400548","ENSG00000040487"
"ENST00000497827","ENSG00000040487"
"ENST00000432465","ENSG00000040487"
"ENST00000481521","ENSG00000240490"
"ENST00000648702","ENSG00000173436"
"ENST00000364739","ENSG00000201609"
"ENST00000617872","ENSG00000173436"
"ENST00000322753","ENSG00000173436"
"ENST00000602662","ENSG00000158747"
"ENST00000486890","ENSG00000173436"
"ENST00000498067","ENSG00000173436"
"ENST00000462646","ENSG00000173436"
"ENST00000467029","ENSG00000173436"
"ENST00000481464","ENSG00000173436"
"ENST00000498642","ENSG00000173436"
"ENST00000479642","ENSG00000173436"
"ENST00000602384","ENSG00000270136"
"ENST00000602293","ENSG00000270136"
"ENST00000602450","ENSG00000270136"
"ENST00000485362","ENSG00000173436"
"ENST00000457263","ENSG00000226396"
"ENST00000428975","ENSG00000158747"
"ENST00000289749","ENSG00000158747"
"ENST00000451758","ENSG00000158747"
"ENST00000622566","ENSG00000158747"
"ENST00000439664","ENSG00000158747"
"ENST00000621723","ENSG00000158747"
"ENST00000375136","ENSG00000158747"
"ENST00000425400","ENSG00000158747"
